rung,fold,test_season,lambda,lambda_label,is_selected,is_frozen_lambda,design_columns,train_matches,test_matches,newton_iterations,gradient_norm,constant_columns,coef_l2_norm,accuracy,balanced_accuracy,macro_f1,log_loss,brier_score,rps,train_log_loss,generalisation_gap
B1,3,2024-2025,10000,lam=10000,False,False,88,1140,380,5,1.6342482922482304e-13,4,0.068248846411248232,0.49473684210526314,0.41966438579341808,0.3460662195251783,1.0299496433547048,0.61741814583645283,0.21611639206878272,1.0018657338083223,0.028083909546382513
B1,4,2025-2026,100,lam=100,False,False,88,1520,380,6,6.7057470687359455e-14,2,0.44239921868520904,0.48684210526315791,0.43004115226337447,0.36395582329317272,1.0503002658247012,0.63275484147323813,0.21407848421972989,0.95324476959097104,0.09705549623373011
B1,4,2025-2026,300,lam=300,True,False,88,1520,380,6,4.7961634663806763e-14,2,0.29880132111318131,0.48684210526315791,0.42830842538444874,0.3615533602543059,1.0448348462687427,0.62878062416142921,0.2126211445692151,0.95915810981749472,0.085676736451247959
B1,4,2025-2026,1000,lam=1000,False,False,88,1520,380,6,7.1054273576010019e-14,2,0.19768281333582552,0.49210526315789471,0.43069092484297161,0.36315423138952552,1.0410969477751759,0.62559394401656165,0.21168435725942067,0.96795701950956758,0.073139928265608334
B1,4,2025-2026,3000,lam=3000,False,False,88,1520,380,5,8.8071772097464418e-12,2,0.13630760614642426,0.48684210526315791,0.42224388130820878,0.35511948423769368,1.0412227020954925,0.6251261933429938,0.21192862638785245,0.97951662854848853,0.06170607354700397
B1,4,2025-2026,10000,lam=10000,False,False,88,1520,380,5,3.694822225952521e-13,2,0.080237922811532594,0.49210526315789471,0.41856183669049168,0.34806034482758624,1.0494421127586089,0.63032531053031082,0.21475515305549694,1.001298902205686,0.048143210552922922
B2,1,2022-2023,100,lam=100,False,False,108,380,380,6,5.0626169922907138e-14,29,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730508,0.21538404320977872,0.90740655281932314,0.11258989312348033
B2,1,2022-2023,300,lam=300,False,False,108,380,380,5,1.1646239528317892e-11,29,0.26959955700058913,0.51052631578947372,0.41828760696104544,0.37047524609434007,1.0019052778823843,0.59868823182394204,0.21093881931462546,0.93876563900911014,0.063139638873274118
B2,1,2022-2023,1000,lam=1000,False,False,108,380,380,5,4.0856207306205761e-14,29,0.14528020882416584,0.52894736842105261,0.42645592341443955,0.37269769621138632,0.99993897067164961,0.59681244528410071,0.21050639335862528,0.97373266123864644,0.026206309433003172
B2,1,2022-2023,3000,lam=3000,True,False,108,380,380,5,4.6185277824406512e-14,29,0.077217957415563726,0.51578947368421058,0.3962072862651243,0.34107625941361408,1.013298528374986,0.60575843570098376,0.21497158023400856,1.0067211041473383,0.0065774242276477324
B2,1,2022-2023,10000,lam=10000,False,False,108,380,380,5,9.9475983006414026e-14,29,0.031671297321464155,0.49473684210526314,0.34805876878074721,0.2534111922141119,1.0339160881911271,0.62091090785423353,0.22237047549960196,1.0394000443451805,-0.0054839561540533932
B2,2,2023-2024,100,lam=100,False,False,108,760,380,6,2.6645352591003757e-14,4,0.47519196986473822,0.55263157894736847,0.45128145567169958,0.41171177384063301,0.97629512149069375,0.57783165038316353,0.20082098397734521,0.93306828271705089,0.043226838773642862
B2,2,2023-2024,300,lam=300,False,False,108,760,380,6,3.1974423109204508e-14,4,0.29545156106333115,0.56842105263157894,0.46512582268679831,0.42114802568274462,0.96484332460037969,0.57084457637859409,0.19893149917430286,0.9484566785268097,0.016386646073569988
B2,2,2023-2024,1000,lam=1000,True,False,108,760,380,5,3.7795988561128979e-11,4,0.17184032124765344,0.58157894736842108,0.4740998838559814,0.42049213134175423,0.96352722794834478,0.56992126819053701,0.19968327450728413,0.9682108998836324,-0.0046836719352876255
B2,2,2023-2024,3000,lam=3000,False,False,108,760,380,5,1.3500311979441904e-13,4,0.10426630114887907,0.57631578947368423,0.46384823848238482,0.41200719733591146,0.9755993078995181,0.57831607665296636,0.20436931602137343,0.98885587574003497,-0.013256567840516875
