match_id,home_sot_residual_last5,away_sot_residual_last5,rel_sot_residual_diff,home_sot_residual_available,away_sot_residual_available,rel_sot_residual_available,home_match_number,away_match_number
86,0.80000000000000004,0.19999999999999996,0.60000000000000009,True,True,True,9,9
87,1.2,-0.20000000000000001,1.3999999999999999,True,True,True,9,9
88,1.8,2.2000000000000002,-0.40000000000000013,True,True,True,9,9
89,-0.59999999999999998,0,-0.59999999999999998,True,True,True,9,9
90,0,1.2,-1.2,True,True,True,10,10
91,0.99999999999999989,0.60000000000000009,0.3999999999999998,True,True,True,10,10
92,1.6000000000000001,-0.79999999999999993,2.3999999999999999,True,True,True,10,10
93,1.8,-1.2000000000000002,3,True,True,True,10,10
94,-0.59999999999999998,1,-1.6000000000000001,True,True,True,10,10
95,0.20000000000000007,1.7999999999999998,-1.5999999999999996,True,True,True,10,10
96,-0.60000000000000009,0.60000000000000009,-1.2000000000000002,True,True,True,10,10
97,-1.6000000000000001,-0.80000000000000004,-0.80000000000000004,True,True,True,10,10
98,-1.5999999999999996,-0.20000000000000001,-1.3999999999999997,True,True,True,10,10
99,-1.3999999999999999,-1,-0.39999999999999991,True,True,True,10,10
100,-0.39999999999999997,-2,1.6000000000000001,True,True,True,11,11
101,1.2,-1.7999999999999998,3,True,True,True,11,11
102,-0.40000000000000002,-0.60000000000000009,0.20000000000000007,True,True,True,11,11
103,0.39999999999999991,-0.40000000000000002,0.79999999999999993,True,True,True,11,11
104,-0.60000000000000009,-1.6000000000000001,1,True,True,True,11,11
105,1,2.4000000000000004,-1.4000000000000004,True,True,True,11,11
106,-0.19999999999999996,0,-0.19999999999999996,True,True,True,11,11
107,-0.79999999999999993,1,-1.7999999999999998,True,True,True,11,11
108,-0.20000000000000001,2.1999999999999997,-2.3999999999999999,True,True,True,11,11
109,0.80000000000000004,0,0.80000000000000004,True,True,True,11,11
110,-1.3999999999999999,0.19999999999999996,-1.5999999999999999,True,True,True,12,12
111,-0.40000000000000002,0,-0.40000000000000002,True,True,True,12,12
112,1.4000000000000001,1.3999999999999999,2.2204460492503131e-16,True,True,True,12,12
113,0.19999999999999996,0.39999999999999991,-0.19999999999999996,True,True,True,12,12
114,-1.7999999999999998,2.2000000000000002,-4,True,True,True,12,12
115,-2.3999999999999999,-1.3999999999999999,-1,True,True,True,12,12
116,-0.39999999999999991,0.19999999999999996,-0.59999999999999987,True,True,True,12,12
117,-1.2,0,-1.2,True,True,True,12,12
118,2.2000000000000002,-0.39999999999999991,2.6000000000000001,True,True,True,12,12
119,0.80000000000000004,0.39999999999999997,0.40000000000000008,True,True,True,12,12
120,0,-0.80000000000000004,0.80000000000000004,True,True,True,13,13
121,0,0.80000000000000004,-0.80000000000000004,True,True,True,13,13
122,0,-0.39999999999999991,0.39999999999999991,True,True,True,13,13
123,0.39999999999999991,0,0.39999999999999991,True,True,True,13,13
124,-2.4000000000000004,-1,-1.4000000000000004,True,True,True,13,13
125,1.2,-0.19999999999999996,1.3999999999999999,True,True,True,13,13
126,0.60000000000000009,-0.80000000000000004,1.4000000000000001,True,True,True,13,13
127,1,0.20000000000000001,0.80000000000000004,True,True,True,13,13
128,2.9999999999999996,-0.19999999999999996,3.1999999999999993,True,True,True,13,13
129,1.6000000000000001,0.20000000000000007,1.3999999999999999,True,True,True,14,14
130,-0.19999999999999996,-2,1.8,True,True,True,14,14
131,-1,3.6000000000000001,-4.5999999999999996,True,True,True,14,14
132,0.40000000000000013,0,0.40000000000000013,True,True,True,14,14
133,-0.59999999999999998,0.60000000000000009,-1.2000000000000002,True,True,True,14,14
134,0.19999999999999996,2.8000000000000003,-2.6000000000000005,True,True,True,14,14
135,-1.3999999999999999,0,-1.3999999999999999,True,True,True,14,14
136,-1,-0.59999999999999998,-0.40000000000000002,True,True,True,14,13
137,-1,-0.19999999999999996,-0.80000000000000004,True,True,True,14,14
138,-0.79999999999999993,-0.59999999999999998,-0.19999999999999996,True,True,True,13,14
139,-1,-0.40000000000000002,-0.59999999999999998,True,True,True,15,14
140,-0.20000000000000007,0.60000000000000009,-0.80000000000000016,True,True,True,15,15
141,0.60000000000000009,3,-2.3999999999999999,True,True,True,15,15
142,-0.60000000000000009,1.2000000000000002,-1.8000000000000003,True,True,True,15,15
143,-0.80000000000000004,0.60000000000000009,-1.4000000000000001,True,True,True,15,15
144,-0.99999999999999989,0.39999999999999997,-1.3999999999999999,True,True,True,15,15
145,1.8,-1,2.7999999999999998,True,True,True,15,15
146,-1,-0.20000000000000001,-0.80000000000000004,True,True,True,15,15
147,-0.80000000000000004,0,-0.80000000000000004,True,True,True,14,15
148,0.20000000000000018,-1,1.2000000000000002,True,True,True,15,15
149,-1.8000000000000003,-1.6000000000000001,-0.20000000000000018,True,True,True,16,16
150,-0.20000000000000007,0.60000000000000009,-0.80000000000000016,True,True,True,16,16
151,1.3999999999999999,2,-0.60000000000000009,True,True,True,16,16
152,1.7999999999999998,-0.80000000000000004,2.5999999999999996,True,True,True,16,16
153,4,-0.99999999999999989,5,True,True,True,16,16
154,-0.20000000000000001,-1.2000000000000002,1.0000000000000002,True,True,True,16,16
155,-1,-1.8,0.80000000000000004,True,True,True,15,16
156,0.20000000000000001,0,0.20000000000000001,True,True,True,16,16
157,-0.19999999999999996,-0.20000000000000001,5.5511151231257827e-17,True,True,True,16,16
158,5.1999999999999993,1.5999999999999999,3.5999999999999996,True,True,True,17,17
159,0.59999999999999998,-1.7999999999999998,2.3999999999999999,True,True,True,17,17
160,-1.8,-0.80000000000000004,-1,True,True,True,17,17
161,0,-2.1999999999999997,2.1999999999999997,True,True,True,16,17
162,-0.60000000000000009,1.6000000000000001,-2.2000000000000002,True,True,True,17,17
163,1,0,1,True,True,True,17,17
164,1.9999999999999996,1,0.99999999999999956,True,True,True,17,17
165,-0.20000000000000018,-0.40000000000000002,0.19999999999999984,True,True,True,18,18
166,-0.80000000000000027,5.5999999999999996,-6.4000000000000004,True,True,True,18,18
167,-0.39999999999999997,2.3999999999999995,-2.7999999999999994,True,True,True,15,18
168,-2,2.1999999999999997,-4.1999999999999993,True,True,True,18,18
169,-1.7999999999999998,1.4000000000000001,-3.2000000000000002,True,True,True,18,19
170,-1.2000000000000002,-2,0.79999999999999982,True,True,True,17,17
171,5,-0.20000000000000001,5.2000000000000002,True,True,True,19,17
172,0.79999999999999993,1.2,-0.40000000000000002,True,True,True,18,19
173,-0.39999999999999991,0,-0.39999999999999991,True,True,True,16,18
174,-1.6000000000000001,0.79999999999999993,-2.3999999999999999,True,True,True,18,18
175,-1.4000000000000001,-1,-0.40000000000000013,True,True,True,19,17
176,-0.79999999999999993,0.60000000000000009,-1.3999999999999999,True,True,True,19,19
177,0.40000000000000002,2.8000000000000003,-2.4000000000000004,True,True,True,18,19
178,0.60000000000000009,0.59999999999999987,2.2204460492503131e-16,True,True,True,19,17
179,-1.2000000000000002,-0.59999999999999998,-0.6000000000000002,True,True,True,17,19
180,-0.40000000000000002,4,-4.4000000000000004,True,True,True,18,20
181,2.2000000000000002,-1.5999999999999999,3.7999999999999998,True,True,True,20,18
182,-1.6000000000000001,-1.2,-0.40000000000000013,True,True,True,18,16
183,1.2000000000000002,2.5999999999999996,-1.3999999999999995,True,True,True,20,21
184,-0.60000000000000009,-1.5999999999999999,0.99999999999999978,True,True,True,20,20
185,-0.99999999999999978,3.1999999999999997,-4.1999999999999993,True,True,True,18,18
186,0,-1.8,1.8,True,True,True,19,19
187,1.3999999999999999,3.1999999999999997,-1.7999999999999998,True,True,True,21,20
188,-0.80000000000000004,-1.3999999999999999,0.59999999999999987,True,True,True,18,19
189,-1.6000000000000001,-1,-0.60000000000000009,True,True,True,19,17
190,-0.59999999999999998,-1.6000000000000001,1,True,True,True,19,19
191,-1.3999999999999999,0,-1.3999999999999999,True,True,True,20,20
192,-1.3999999999999999,-0.40000000000000036,-0.99999999999999956,True,True,True,21,20
193,-1.2000000000000002,-0.20000000000000001,-1.0000000000000002,True,True,True,20,21
194,-0.80000000000000004,-1.3999999999999999,0.59999999999999987,True,True,True,20,20
195,0.79999999999999982,1.3999999999999999,-0.60000000000000009,True,True,True,22,22
196,0.40000000000000013,-1.6000000000000001,2,True,True,True,20,19
197,0.20000000000000018,-0.80000000000000004,1.0000000000000002,True,True,True,21,19
198,-1.2,-1.5999999999999999,0.39999999999999991,True,True,True,20,21
199,2.6000000000000001,0.80000000000000004,1.8,True,True,True,21,21
200,-1.7999999999999998,-1.2,-0.59999999999999987,True,True,True,22,20
201,-0.60000000000000009,-0.80000000000000004,0.19999999999999996,True,True,True,21,23
202,-1.3999999999999999,-2,0.60000000000000009,True,True,True,22,21
203,-0.60000000000000009,3.6000000000000001,-4.2000000000000002,True,True,True,19,19
204,-1.3999999999999999,-0.59999999999999964,-0.80000000000000027,True,True,True,20,22
205,-1,-2,1,True,True,True,23,21
206,0.19999999999999996,0.20000000000000001,-5.5511151231257827e-17,True,True,True,20,21
207,-2,-0.79999999999999982,-1.2000000000000002,True,True,True,21,21
208,-2.8000000000000003,-0.60000000000000009,-2.2000000000000002,True,True,True,22,23
209,-1,0.60000000000000009,-1.6000000000000001,True,True,True,22,23
210,1.6000000000000001,-1.7999999999999998,3.3999999999999999,True,True,True,21,18
211,-0.60000000000000009,4,-4.5999999999999996,True,True,True,24,20
212,-0.39999999999999997,3.6000000000000005,-4.0000000000000009,True,True,True,22,22
213,-1.3999999999999999,-0.39999999999999997,-1,True,True,True,20,22
214,-2.3999999999999999,1,-3.3999999999999999,True,True,True,19,21
215,-2.5999999999999996,-1.8,-0.7999999999999996,True,True,True,20,23
216,-1.6000000000000001,-0.19999999999999996,-1.4000000000000001,True,True,True,22,21
217,-0.80000000000000004,2,-2.7999999999999998,True,True,True,24,22
218,1.2,-1.6000000000000001,2.7999999999999998,True,True,True,22,22
219,0.60000000000000009,-1,1.6000000000000001,True,True,True,24,24
220,-1.4000000000000001,-0.79999999999999993,-0.6000000000000002,True,True,True,23,23
221,3.8000000000000003,-1,4.8000000000000007,True,True,True,21,23
222,2.7999999999999998,-1.8,4.5999999999999996,True,True,True,23,21
223,-0.40000000000000002,3.2000000000000002,-3.6000000000000001,True,True,True,22,22
224,-1.1999999999999997,0.59999999999999998,-1.7999999999999998,True,True,True,25,24
225,-1.3999999999999999,0.20000000000000001,-1.5999999999999999,True,True,True,22,23
226,-1.6000000000000001,0.19999999999999996,-1.8,True,True,True,24,24
227,-2.3999999999999999,1.6000000000000001,-4,True,True,True,24,25
228,1.3999999999999999,0.20000000000000001,1.2,True,True,True,23,23
229,-2.5999999999999996,4.2000000000000002,-6.7999999999999998,True,True,True,21,24
230,-3,-0.20000000000000001,-2.7999999999999998,True,True,True,22,25
231,0,0.20000000000000001,-0.20000000000000001,True,True,True,23,23
232,2,-0.19999999999999996,2.2000000000000002,True,True,True,22,23
233,-0.19999999999999996,0.59999999999999998,-0.79999999999999993,True,True,True,25,24
234,1.6000000000000001,-1.6000000000000001,3.2000000000000002,True,True,True,23,26
235,0.40000000000000002,1.6000000000000001,-1.2000000000000002,True,True,True,24,24
236,0.59999999999999998,-2,2.6000000000000001,True,True,True,25,22
237,0.80000000000000004,-0.40000000000000002,1.2000000000000002,True,True,True,25,25
238,2.9999999999999996,-2.8000000000000003,5.7999999999999998,True,True,True,25,25
239,2,0.59999999999999998,1.3999999999999999,True,True,True,26,23
240,1.2000000000000002,1.3999999999999999,-0.19999999999999973,True,True,True,25,23
241,0.39999999999999997,0.39999999999999991,5.5511151231257827e-17,True,True,True,26,24
242,0.20000000000000001,0.80000000000000004,-0.60000000000000009,True,True,True,24,26
243,-0.59999999999999998,-3.6000000000000001,3,True,True,True,24,23
244,-1.3999999999999999,-0.20000000000000007,-1.1999999999999997,True,True,True,23,24
245,4,-0.60000000000000009,4.5999999999999996,True,True,True,26,25
246,1.2,0,1.2,True,True,True,25,26
247,1.2,-2.2000000000000002,3.4000000000000004,True,True,True,24,25
248,3.1999999999999997,-3.8000000000000003,7,True,True,True,26,26
249,-0.80000000000000004,-0.40000000000000002,-0.40000000000000002,True,True,True,27,25
250,0,-0.39999999999999997,0.39999999999999997,True,True,True,26,25
251,0.80000000000000004,-0.39999999999999997,1.2,True,True,True,27,24
252,-0.79999999999999993,2.2000000000000002,-3,True,True,True,24,27
253,-1.8000000000000003,-1.3999999999999999,-0.40000000000000036,True,True,True,26,25
254,2,0,2,True,True,True,27,26
255,0.40000000000000002,-1.2000000000000002,1.6000000000000001,True,True,True,27,26
256,-0.39999999999999997,-1.8,1.4000000000000001,True,True,True,25,24
257,-0.80000000000000004,3,-3.7999999999999998,True,True,True,26,27
258,-0.40000000000000002,0.19999999999999996,-0.59999999999999998,True,True,True,26,26
259,-0.39999999999999997,-3,2.6000000000000001,True,True,True,25,27
260,3.6000000000000001,0.60000000000000009,3,True,True,True,27,28
261,2,0,2,True,True,True,26,27
262,-4.4000000000000004,-3.3999999999999995,-1.0000000000000009,True,True,True,27,28
263,-1.6000000000000001,1.3999999999999999,-3,True,True,True,27,28
264,2.4000000000000004,1.9999999999999998,0.40000000000000058,True,True,True,28,28
265,-0.80000000000000004,1.8000000000000003,-2.6000000000000005,True,True,True,27,25
266,-0.20000000000000001,-2.3999999999999999,2.1999999999999997,True,True,True,26,25
267,-3.5999999999999996,-0.20000000000000007,-3.3999999999999995,True,True,True,28,27
268,-2.7999999999999998,0.19999999999999996,-3,True,True,True,28,27
269,2.5999999999999996,2.2000000000000002,0.39999999999999947,True,True,True,28,27
270,-2.3999999999999999,0.19999999999999996,-2.5999999999999996,True,True,True,28,28
271,-3.9999999999999996,-0.79999999999999993,-3.1999999999999997,True,True,True,29,27
272,0.19999999999999996,3.3999999999999999,-3.2000000000000002,True,True,True,28,28
273,0.60000000000000009,1.3999999999999999,-0.79999999999999982,True,True,True,29,27
274,0.80000000000000004,-0.59999999999999998,1.3999999999999999,True,True,True,26,26
275,1.4000000000000001,1,0.40000000000000013,True,True,True,28,28
276,-2.6000000000000001,-1.8,-0.80000000000000004,True,True,True,26,29
277,-3.2000000000000002,-2.3999999999999999,-0.80000000000000027,True,True,True,29,29
278,1.8,0.59999999999999987,1.2000000000000002,True,True,True,29,29
279,1,1.6000000000000001,-0.60000000000000009,True,True,True,29,28
280,0.80000000000000004,3,-2.2000000000000002,True,True,True,29,29
281,0.60000000000000009,2.6000000000000001,-2,True,True,True,27,29
282,-1.2000000000000002,0.60000000000000009,-1.8000000000000003,True,True,True,29,28
283,-1.8,1,-2.7999999999999998,True,True,True,27,29
284,-0.80000000000000004,-2.6000000000000001,1.8,True,True,True,30,30
285,2.3999999999999999,1.3999999999999999,1,True,True,True,29,28
286,0.40000000000000002,-3.2000000000000002,3.6000000000000001,True,True,True,27,30
287,1.5999999999999999,0,1.5999999999999999,True,True,True,29,30
288,-1.7999999999999998,-2.4000000000000004,0.60000000000000053,True,True,True,30,30
289,-1,3.0000000000000004,-4,True,True,True,28,30
290,1.2000000000000002,-2.3999999999999999,3.6000000000000001,True,True,True,29,31
291,-1.8,3.1999999999999997,-5,True,True,True,31,30
292,2.8000000000000003,-0.40000000000000013,3.2000000000000002,True,True,True,30,30
293,0.19999999999999996,0,0.19999999999999996,True,True,True,30,28
294,0.20000000000000001,2.6000000000000001,-2.3999999999999999,True,True,True,31,30
295,2.0000000000000004,1.8000000000000003,0.20000000000000018,True,True,True,30,30
296,-0.39999999999999997,-3.9999999999999996,3.5999999999999996,True,True,True,31,28
297,0,0.59999999999999998,-0.59999999999999998,True,True,True,30,29
298,-1.7999999999999998,-2.6000000000000001,0.80000000000000027,True,True,True,29,29
299,0,0.40000000000000002,-0.40000000000000002,True,True,True,31,32
300,0.40000000000000002,-1,1.3999999999999999,True,True,True,30,31
301,2.5999999999999996,1.3999999999999999,1.1999999999999997,True,True,True,31,31
302,-1.3999999999999999,0.20000000000000001,-1.5999999999999999,True,True,True,30,31
303,2,1.7999999999999998,0.20000000000000018,True,True,True,31,30
304,0,-1.6000000000000001,1.6000000000000001,True,True,True,31,32
305,-2.4000000000000004,0,-2.4000000000000004,True,True,True,32,32
306,-1.3999999999999999,0.19999999999999996,-1.5999999999999999,True,True,True,29,31
307,3.2000000000000002,1.6000000000000001,1.6000000000000001,True,True,True,31,31
308,-2.2000000000000002,-1.4000000000000001,-0.80000000000000004,True,True,True,31,30
309,0.39999999999999997,-1,1.3999999999999999,True,True,True,32,32
310,-0.60000000000000009,1.6000000000000001,-2.2000000000000002,True,True,True,32,31
311,-0.40000000000000013,-1.2,0.79999999999999982,True,True,True,32,32
312,0,0,0,True,True,True,32,33
313,0.40000000000000002,-2,2.3999999999999999,True,True,True,32,30
314,-1.2000000000000002,-0.99999999999999978,-0.2000000000000004,True,True,True,33,31
315,0,1,-1,True,True,True,32,33
316,2.7999999999999998,1.7999999999999998,1,True,True,True,31,32
317,-1.4000000000000001,-2.5999999999999996,1.1999999999999995,True,True,True,31,31
318,3.3999999999999995,-0.59999999999999998,3.9999999999999996,True,True,True,32,33
319,1.6000000000000001,0.19999999999999996,1.4000000000000001,True,True,True,33,32
320,-2.3999999999999999,-0.60000000000000009,-1.7999999999999998,True,True,True,32,33
321,1.6000000000000001,2,-0.39999999999999991,True,True,True,33,34
322,0.60000000000000009,-0.80000000000000027,1.4000000000000004,True,True,True,34,33
323,-2,3.2000000000000002,-5.2000000000000002,True,True,True,32,32
324,2.6000000000000001,-0.80000000000000004,3.4000000000000004,True,True,True,33,33
325,-2.3999999999999999,1.7999999999999998,-4.1999999999999993,True,True,True,33,34
326,0,-1.1999999999999997,1.1999999999999997,True,True,True,34,34
327,-2,0.39999999999999991,-2.3999999999999999,True,True,True,33,33
328,2.7999999999999998,0,2.7999999999999998,True,True,True,32,34
329,0.20000000000000018,-1.3999999999999999,1.6000000000000001,True,True,True,33,32
330,-0.59999999999999998,-1.6000000000000001,1,True,True,True,33,33
331,1.6000000000000001,2.7999999999999998,-1.1999999999999997,True,True,True,35,33
332,2.3999999999999999,-2.3999999999999999,4.7999999999999998,True,True,True,33,34
333,-1.6000000000000001,1.9999999999999998,-3.5999999999999996,True,True,True,34,34
334,1.3999999999999999,-0.39999999999999991,1.7999999999999998,True,True,True,35,34
335,-1.8000000000000003,0.20000000000000001,-2.0000000000000004,True,True,True,35,34
336,-0.99999999999999978,-1.3999999999999999,0.40000000000000013,True,True,True,34,34
337,0.20000000000000001,1,-0.80000000000000004,True,True,True,34,35
338,-0.79999999999999993,3.3999999999999999,-4.2000000000000002,True,True,True,33,34
339,-2.2000000000000002,-1.6000000000000001,-0.60000000000000009,True,True,True,34,33
340,0.40000000000000002,1.3999999999999999,-0.99999999999999989,True,True,True,35,34
341,0.59999999999999998,0.80000000000000004,-0.20000000000000007,True,True,True,36,35
342,0.59999999999999998,-2.6000000000000001,3.2000000000000002,True,True,True,36,36
343,1.2000000000000002,-0.19999999999999996,1.4000000000000001,True,True,True,36,37
344,-0.40000000000000002,1.8,-2.2000000000000002,True,True,True,35,34
345,2.7999999999999998,-0.80000000000000004,3.5999999999999996,True,True,True,35,35
346,0.99999999999999989,-1.1999999999999997,2.1999999999999997,True,True,True,35,35
347,1.2,-1.8,3,True,True,True,35,35
348,1.7999999999999998,-2,3.7999999999999998,True,True,True,35,35
349,-1.8000000000000003,-0.80000000000000004,-1.0000000000000002,True,True,True,34,34
350,1.3999999999999999,0.19999999999999996,1.2,True,True,True,35,36
351,-2.2000000000000002,0,-2.2000000000000002,True,True,True,35,36
352,1.8,1.3999999999999999,0.40000000000000013,True,True,True,35,36
353,-2.6000000000000001,1.7999999999999998,-4.4000000000000004,True,True,True,36,36
354,-0.39999999999999991,-1.1999999999999997,0.79999999999999982,True,True,True,35,36
355,-2.4000000000000004,-2.2000000000000002,-0.20000000000000018,True,True,True,36,35
356,-1.8,1,-2.7999999999999998,True,True,True,36,36
357,-2,2.6000000000000001,-4.5999999999999996,True,True,True,36,36
358,1.3999999999999999,2.2000000000000002,-0.80000000000000027,True,True,True,36,36
359,-0.80000000000000004,1.2000000000000002,-2,True,True,True,36,37
360,-2.2000000000000002,1,-3.2000000000000002,True,True,True,37,37
361,-0.80000000000000004,-0.20000000000000001,-0.60000000000000009,True,True,True,37,36
362,-3.1999999999999997,0.40000000000000002,-3.5999999999999996,True,True,True,37,36
363,-0.59999999999999998,0.40000000000000036,-1.0000000000000004,True,True,True,37,37
364,-1.2,-1.1999999999999997,-2.2204460492503131e-16,True,True,True,37,37
365,-0.20000000000000001,2,-2.2000000000000002,True,True,True,37,37
366,-0.80000000000000004,1.7999999999999998,-2.5999999999999996,True,True,True,37,37
367,0,0,0,True,True,True,37,37
368,2,0,2,True,True,True,37,37
369,-1,2,-3,True,True,True,37,37
370,2,-0.80000000000000004,2.7999999999999998,True,True,True,38,38
371,0.59999999999999998,-2.6000000000000001,3.2000000000000002,True,True,True,38,38
372,0.39999999999999991,-1,1.3999999999999999,True,True,True,38,38
373,-1,-1,0,True,True,True,38,38
374,2.8000000000000003,-2.7999999999999998,5.5999999999999996,True,True,True,38,38
375,2.1999999999999997,-0.40000000000000013,2.5999999999999996,True,True,True,38,38
376,-1,-0.40000000000000013,-0.59999999999999987,True,True,True,38,38
377,2.2000000000000002,-0.60000000000000009,2.8000000000000003,True,True,True,38,38
378,1.3999999999999999,0.59999999999999998,0.79999999999999993,True,True,True,38,38
379,-0.80000000000000027,1.2,-2,True,True,True,38,38
380,,,,False,False,False,1,1
381,,,,False,False,False,1,1
382,,,,False,False,False,1,1
383,,,,False,False,False,1,1
384,,,,False,False,False,1,1
385,,,,False,False,False,1,1
386,,,,False,False,False,1,1
387,,,,False,False,False,1,1
388,,,,False,False,False,1,1
389,,,,False,False,False,1,1
390,,,,False,False,False,2,2
391,,,,False,False,False,2,2
392,,,,False,False,False,2,2
393,,,,False,False,False,2,2
394,,,,False,False,False,2,2
395,,,,False,False,False,2,2
396,,,,False,False,False,2,2
397,,,,False,False,False,2,2
398,,,,False,False,False,2,2
399,,,,False,False,False,2,2
400,,,,False,False,False,3,3
401,,,,False,False,False,3,3
402,,,,False,False,False,3,3
403,,,,False,False,False,3,3
404,,,,False,False,False,3,3
405,,,,False,False,False,3,3
406,,,,False,False,False,3,3
407,,,,False,False,False,3,3
408,,,,False,False,False,3,3
409,,,,False,False,False,3,3
410,,,,False,False,False,4,4
411,,,,False,False,False,4,4
412,,,,False,False,False,4,4
413,,,,False,False,False,4,4
414,,,,False,False,False,4,4
415,,,,False,False,False,4,4
416,,,,False,False,False,4,4
417,,,,False,False,False,4,4
418,,,,False,False,False,4,4
419,,,,False,False,False,4,4
420,,,,False,False,False,5,5
421,,,,False,False,False,5,5
422,,,,False,False,False,5,5
423,,,,False,False,False,5,5
424,,,,False,False,False,5,5
425,,,,False,False,False,5,5
426,,,,False,False,False,5,5
427,,,,False,False,False,5,5
428,,,,False,False,False,5,5
429,,,,False,False,False,5,5
430,-1,1.6000000000000005,-2.6000000000000005,True,True,True,6,6
431,-1.7999999999999998,0,-1.7999999999999998,True,True,True,6,6
432,-1.2000000000000002,0.40000000000000002,-1.6000000000000001,True,True,True,6,6
433,0.40000000000000002,1.5999999999999999,-1.1999999999999997,True,True,True,6,6
434,-0.60000000000000009,0.60000000000000009,-1.2000000000000002,True,True,True,6,6
435,-3.4000000000000004,-1.6000000000000005,-1.7999999999999998,True,True,True,6,6
436,1.8,-0.40000000000000002,2.2000000000000002,True,True,True,6,6
437,0.20000000000000001,-0.19999999999999996,0.39999999999999997,True,True,True,6,6
438,0.79999999999999993,0.40000000000000002,0.39999999999999991,True,True,True,6,6
439,0,2.4000000000000004,-2.4000000000000004,True,True,True,6,6
440,-1.7999999999999998,0.40000000000000002,-2.1999999999999997,True,True,True,7,7
441,-1.6000000000000001,-1.3999999999999999,-0.20000000000000018,True,True,True,7,7
442,-2.7999999999999998,-1.5999999999999996,-1.2000000000000002,True,True,True,7,7
443,2.4000000000000004,-0.79999999999999982,3.2000000000000002,True,True,True,7,7
444,-0.40000000000000002,2.3999999999999999,-2.7999999999999998,True,True,True,7,7
445,-1.6000000000000001,2.6000000000000001,-4.2000000000000002,True,True,True,7,7
446,-0.39999999999999997,0.39999999999999997,-0.79999999999999993,True,True,True,7,7
447,2.4000000000000004,2,0.40000000000000036,True,True,True,8,8
448,-2,-1.8,-0.19999999999999996,True,True,True,8,8
449,0.80000000000000004,-1.6000000000000001,2.4000000000000004,True,True,True,7,7
450,-1.2,-0.80000000000000004,-0.39999999999999991,True,True,True,8,8
451,2.4000000000000004,2,0.40000000000000036,True,True,True,7,7
452,0.40000000000000002,-1.2,1.6000000000000001,True,True,True,8,8
453,1,-0.59999999999999998,1.6000000000000001,True,True,True,8,8
454,0.80000000000000004,-1.3999999999999999,2.2000000000000002,True,True,True,7,8
455,2.5999999999999996,-0.20000000000000001,2.7999999999999998,True,True,True,8,7
456,-0.20000000000000018,-2.2000000000000002,2,True,True,True,8,8
457,-2.1999999999999997,0,-2.1999999999999997,True,True,True,9,9
458,0.60000000000000009,1.2000000000000002,-0.60000000000000009,True,True,True,8,9
459,-1.4000000000000001,-0.39999999999999991,-1.0000000000000002,True,True,True,8,9
460,1.6000000000000005,0.59999999999999998,1.0000000000000004,True,True,True,9,9
461,1.2000000000000002,-0.59999999999999998,1.8000000000000003,True,True,True,9,9
462,2.7999999999999998,2.4000000000000004,0.39999999999999947,True,True,True,9,8
463,1.2,-0.60000000000000009,1.8,True,True,True,8,8
464,-2.2000000000000002,-0.20000000000000001,-2,True,True,True,9,8
465,0.20000000000000001,-3,3.2000000000000002,True,True,True,9,9
466,-1.6000000000000005,0.20000000000000001,-1.8000000000000005,True,True,True,9,9
467,0,1.6000000000000001,-1.6000000000000001,True,True,True,10,9
468,-3,-2.3999999999999999,-0.60000000000000009,True,True,True,10,10
469,-0.19999999999999996,0.80000000000000004,-1,True,True,True,10,9
470,0,-2.8000000000000003,2.8000000000000003,True,True,True,10,10
471,-0.40000000000000013,-0.60000000000000009,0.19999999999999996,True,True,True,10,10
472,-0.40000000000000002,-1,0.59999999999999998,True,True,True,10,9
473,-0.60000000000000009,2.6000000000000001,-3.2000000000000002,True,True,True,9,10
474,1.4000000000000001,2.2000000000000002,-0.80000000000000004,True,True,True,9,10
475,0.40000000000000002,0.60000000000000009,-0.20000000000000007,True,True,True,9,10
476,-0.19999999999999996,1.3999999999999999,-1.5999999999999999,True,True,True,10,10
477,2.6000000000000001,0,2.6000000000000001,True,True,True,10,11
478,0.20000000000000001,-1.0000000000000002,1.2000000000000002,True,True,True,10,11
479,-1.6000000000000001,0.19999999999999996,-1.8,True,True,True,11,11
480,-0.99999999999999989,-1.3999999999999999,0.40000000000000002,True,True,True,11,10
481,0.20000000000000001,0.59999999999999998,-0.39999999999999997,True,True,True,10,11
482,0.39999999999999997,1.0000000000000002,-0.60000000000000031,True,True,True,10,11
483,1.2000000000000002,-3.1999999999999997,4.4000000000000004,True,True,True,11,11
484,-3,1.5999999999999999,-4.5999999999999996,True,True,True,11,11
485,0.40000000000000002,-0.19999999999999996,0.59999999999999998,True,True,True,11,10
486,-0.99999999999999989,1.8000000000000003,-2.8000000000000003,True,True,True,11,11
487,-2.8000000000000003,-0.20000000000000001,-2.6000000000000001,True,True,True,12,11
488,2.7999999999999998,3.6000000000000001,-0.80000000000000027,True,True,True,11,11
489,-1.5999999999999999,0.20000000000000001,-1.7999999999999998,True,True,True,12,11
490,2.4000000000000004,-0.80000000000000004,3.2000000000000002,True,True,True,12,12
491,-0.20000000000000018,-2,1.7999999999999998,True,True,True,11,12
492,0,1.3999999999999999,-1.3999999999999999,True,True,True,12,11
493,-1.3999999999999999,2.3999999999999999,-3.7999999999999998,True,True,True,12,12
494,-0.79999999999999982,0.60000000000000009,-1.3999999999999999,True,True,True,12,12
495,-0.20000000000000001,-1.2,1,True,True,True,12,12
