rung,fold,lambda,lambda_label,is_selected,block,design_columns,block_l2_norm,block_l2_norm_per_column
B4,4,3,lam=3,False,phase1_backbone,88,1.7463169244500081,0.18615800963833407
B4,4,3,lam=3,False,C_context,20,0.3465673005296307,0.077494804276285301
B4,4,3,lam=3,False,X_prior_composite,9,0.69489968206296104,0.23163322735432035
B4,4,10,lam=10,False,phase1_backbone,88,1.0709779743917154,0.11416663567069715
B4,4,10,lam=10,False,C_context,20,0.28805093608641757,0.064410147407167689
B4,4,10,lam=10,False,X_prior_composite,9,0.44769248888423924,0.14923082962807974
B4,4,30,lam=30,False,phase1_backbone,88,0.69038842994518734,0.07359565391396955
B4,4,30,lam=30,False,C_context,20,0.26094432344440149,0.058348924556437379
B4,4,30,lam=30,False,X_prior_composite,9,0.29509112319257164,0.098363707730857217
B4,4,100,lam=100,True,phase1_backbone,88,0.43151572373136521,0.045999730709118371
B4,4,100,lam=100,True,C_context,20,0.20917459902373561,0.046772862258333395
B4,4,100,lam=100,True,X_prior_composite,9,0.16923605428562047,0.056412018095206823
B5,1,0.01,lam=0.01,False,phase1_backbone,88,5.3205084999131644,0.56716811177880044
B5,1,0.01,lam=0.01,False,C_context,20,2.489426745452481,0.5566527427837813
B5,1,0.01,lam=0.01,False,X_prior_composite,18,0,0
B5,1,0.029999999999999999,lam=0.03,False,phase1_backbone,88,5.0037035813343635,0.53339659398580985
B5,1,0.029999999999999999,lam=0.03,False,C_context,20,2.2499940210807803,0.50311395801047198
B5,1,0.029999999999999999,lam=0.03,False,X_prior_composite,18,0,0
B5,1,0.10000000000000001,lam=0.1,False,phase1_backbone,88,4.306422290481585,0.45906615863022127
B5,1,0.10000000000000001,lam=0.1,False,C_context,20,1.746851521515161,0.3906078748706836
B5,1,0.10000000000000001,lam=0.1,False,X_prior_composite,18,0,0
B5,1,0.29999999999999999,lam=0.3,False,phase1_backbone,88,3.4221629955755781,0.36480380107118748
B5,1,0.29999999999999999,lam=0.3,False,C_context,20,1.1924480401436655,0.26663948773976337
B5,1,0.29999999999999999,lam=0.3,False,X_prior_composite,18,0,0
B5,1,1,lam=1,False,phase1_backbone,88,2.4435083472447521,0.26047886502674739
B5,1,1,lam=1,False,C_context,20,0.80317191673558885,0.17959470034395775
B5,1,1,lam=1,False,X_prior_composite,18,0,0
B5,1,3,lam=3,False,phase1_backbone,88,1.6856137024577333,0.17968702443141077
B5,1,3,lam=3,False,C_context,20,0.65529999722443644,0.14652953394492632
B5,1,3,lam=3,False,X_prior_composite,18,0,0
B5,1,10,lam=10,False,phase1_backbone,88,1.0557527401453966,0.11254362024669859
B5,1,10,lam=10,False,C_context,20,0.53905646000639496,0.12053668882846957
B5,1,10,lam=10,False,X_prior_composite,18,0,0
B5,1,30,lam=30,False,phase1_backbone,88,0.66148098143829881,0.070514109549128776
B5,1,30,lam=30,False,C_context,20,0.41390259173224137,0.092551433117663409
B5,1,30,lam=30,False,X_prior_composite,18,0,0
B5,1,100,lam=100,True,phase1_backbone,88,0.38266412866532357,0.040792133177521228
B5,1,100,lam=100,True,C_context,20,0.26379012957614945,0.058985266152574795
B5,1,100,lam=100,True,X_prior_composite,18,0,0
B5,2,0.01,lam=0.01,False,phase1_backbone,88,6.1103193055654597,0.65136222655403597
B5,2,0.01,lam=0.01,False,C_context,20,0.86353943859426807,0.19309328859487887
B5,2,0.01,lam=0.01,False,X_prior_composite,18,5.2169201769264051,1.2296398780045281
B5,2,0.029999999999999999,lam=0.03,False,phase1_backbone,88,5.7549995202512205,0.61348501017187729
B5,2,0.029999999999999999,lam=0.03,False,C_context,20,0.85494443587684177,0.1911713875605828
B5,2,0.029999999999999999,lam=0.03,False,X_prior_composite,18,4.8598197184811847,1.1454704927607149
B5,2,0.10000000000000001,lam=0.1,False,phase1_backbone,88,4.99504579914435,0.53247367130332901
B5,2,0.10000000000000001,lam=0.1,False,C_context,20,0.8270607496341551,0.1849364057703905
B5,2,0.10000000000000001,lam=0.1,False,X_prior_composite,18,4.0802209411895314,0.9617172987514917
B5,2,0.29999999999999999,lam=0.3,False,phase1_backbone,88,3.9748755136664147,0.42372315346902728
B5,2,0.29999999999999999,lam=0.3,False,C_context,20,0.77000606646631364,0.17217859077058986
B5,2,0.29999999999999999,lam=0.3,False,X_prior_composite,18,3.040271768712111,0.71659892810211756
B5,2,1,lam=1,False,phase1_backbone,88,2.7925896023151413,0.29769105185040867
B5,2,1,lam=1,False,C_context,20,0.66066172964127645,0.14772845376104818
B5,2,1,lam=1,False,X_prior_composite,18,1.8889705358226887,0.44523462511393652
B5,2,3,lam=3,False,phase1_backbone,88,1.8771857028429868,0.20010866828931742
B5,2,3,lam=3,False,C_context,20,0.535054983328628,0.11964193144228288
B5,2,3,lam=3,False,X_prior_composite,18,1.1403983969584972,0.26879447991454058
B5,2,10,lam=10,False,phase1_backbone,88,1.1193638017430581,0.11932458219707973
B5,2,10,lam=10,False,C_context,20,0.42916920246881002,0.095965151056962975
B5,2,10,lam=10,False,X_prior_composite,18,0.6687961352582753,0.15763676082416064
B5,2,30,lam=30,False,phase1_backbone,88,0.68087901178157184,0.072581946531665609
B5,2,30,lam=30,False,C_context,20,0.35223978797431221,0.078763211029067498
B5,2,30,lam=30,False,X_prior_composite,18,0.40438693308865808,0.095314914203406931
B5,2,100,lam=100,True,phase1_backbone,88,0.40585417505396404,0.043264200428710223
B5,2,100,lam=100,True,C_context,20,0.24797506449314322,0.055448910093156265
B5,2,100,lam=100,True,X_prior_composite,18,0.20697031318949341,0.048783370653531444
B5,3,0.01,lam=0.01,False,phase1_backbone,88,9.7263094041584832,1.0368280662314495
B5,3,0.01,lam=0.01,False,C_context,20,0.47094160478468894,0.10530574417314047
B5,3,0.01,lam=0.01,False,X_prior_composite,18,2.9370266832357026,0.69226382808059983
B5,3,0.029999999999999999,lam=0.03,False,phase1_backbone,88,8.243139613057572,0.87872163526159186
B5,3,0.029999999999999999,lam=0.03,False,C_context,20,0.45775778759776115,0.10235775302985041
B5,3,0.029999999999999999,lam=0.03,False,X_prior_composite,18,2.8077581749740133,0.66179494848536324
B5,3,0.10000000000000001,lam=0.1,False,phase1_backbone,88,6.4178352986692744,0.68414354156430612
B5,3,0.10000000000000001,lam=0.1,False,C_context,20,0.42834714985874933,0.095781334505245286
B5,3,0.10000000000000001,lam=0.1,False,X_prior_composite,18,2.4957211267522053,0.5882471108923385
B5,3,0.29999999999999999,lam=0.3,False,phase1_backbone,88,4.5988371739026226,0.49023768993942507
B5,3,0.29999999999999999,lam=0.3,False,C_context,20,0.39663583713006667,0.088690469413536407
B5,3,0.29999999999999999,lam=0.3,False,X_prior_composite,18,2.0481742889756895,0.48275930959554852
B5,3,1,lam=1,False,phase1_backbone,88,2.8470553290810083,0.30349711783206457
B5,3,1,lam=1,False,C_context,20,0.37772612671272709,0.084462129620735696
B5,3,1,lam=1,False,X_prior_composite,18,1.4835669303082246,0.34968007892168529
B5,3,3,lam=3,False,phase1_backbone,88,1.7714404875737839,0.18883619046603128
B5,3,3,lam=3,False,C_context,20,0.36564201856248457,0.081760040893595537
B5,3,3,lam=3,False,X_prior_composite,18,1.0064691126555936,0.23722704487119251
B5,3,10,lam=10,False,phase1_backbone,88,1.0664324277276165,0.1136820787681903
B5,3,10,lam=10,False,C_context,20,0.34171849835979207,0.07641057915016454
B5,3,10,lam=10,False,X_prior_composite,18,0.5847728900136423,0.13783229199423389
B5,3,30,lam=30,False,phase1_backbone,88,0.66638587869143517,0.071036973353138438
B5,3,30,lam=30,False,C_context,20,0.30262645562857177,0.067669332657531028
B5,3,30,lam=30,False,X_prior_composite,18,0.32796235237957888,0.077301467780497429
B5,3,100,lam=100,True,phase1_backbone,88,0.41103885948512758,0.043816889646111148
B5,3,100,lam=100,True,C_context,20,0.22776817155222878,0.050930511470161734
B5,3,100,lam=100,True,X_prior_composite,18,0.17359962742125604,0.040917824587009426
B5,4,0.01,lam=0.01,False,phase1_backbone,88,8.8117216690951707,0.93933268608867282
B5,4,0.01,lam=0.01,False,C_context,20,0.86378065954035688,0.193147227238184
B5,4,0.01,lam=0.01,False,X_prior_composite,18,1.912780767860875,0.45084675062587876
B5,4,0.029999999999999999,lam=0.03,False,phase1_backbone,88,7.3747436381015286,0.78615031329111329
B5,4,0.029999999999999999,lam=0.03,False,C_context,20,0.84308792847888625,0.18852019190882705
B5,4,0.029999999999999999,lam=0.03,False,X_prior_composite,18,1.8774263136893612,0.44251362586260323
B5,4,0.10000000000000001,lam=0.1,False,phase1_backbone,88,5.7970406884715757,0.61796661376238049
B5,4,0.10000000000000001,lam=0.1,False,C_context,20,0.78257829089813258,0.17498982561638293
B5,4,0.10000000000000001,lam=0.1,False,X_prior_composite,18,1.7794469580123404,0.41941967025743326
B5,4,0.29999999999999999,lam=0.3,False,phase1_backbone,88,4.3100391556796707,0.45945171775581806
B5,4,0.29999999999999999,lam=0.3,False,C_context,20,0.66645479448830314,0.14902382244064979
B5,4,0.29999999999999999,lam=0.3,False,X_prior_composite,18,1.5934626324477275,0.37558274432371846
B5,4,1,lam=1,False,phase1_backbone,88,2.7844545490130201,0.296823852254607
B5,4,1,lam=1,False,C_context,20,0.48605479867785917,0.10868515706336679
B5,4,1,lam=1,False,X_prior_composite,18,1.2712346137943149,0.29963287196434063
B5,4,3,lam=3,False,phase1_backbone,88,1.7608936274203484,0.18771189139602382
B5,4,3,lam=3,False,C_context,20,0.34943788453793234,0.078136686374053937
B5,4,3,lam=3,False,X_prior_composite,18,0.93066670161003573,0.21936024524432451
B5,4,10,lam=10,False,phase1_backbone,88,1.0727890895384347,0.11435970119403868
B5,4,10,lam=10,False,C_context,20,0.28717216662735767,0.064213648582466823
B5,4,10,lam=10,False,X_prior_composite,18,0.59437002207812528,0.14009435771514681
B5,4,30,lam=30,False,phase1_backbone,88,0.68233758189399263,0.07273743062807711
B5,4,30,lam=30,False,C_context,20,0.25928683387895363,0.057978298622403578
B5,4,30,lam=30,False,X_prior_composite,18,0.36693973663822171,0.086488525354564152
B5,4,100,lam=100,True,phase1_backbone,88,0.4257534688989178,0.045385472280067687
B5,4,100,lam=100,True,C_context,20,0.20838797225666103,0.046596967165923431
B5,4,100,lam=100,True,X_prior_composite,18,0.21355571327912867,0.050335564340267314
B6,1,0.01,lam=0.01,False,phase1_backbone,88,5.3205084999131591,0.56716811177879989
B6,1,0.01,lam=0.01,False,C_context,20,2.4894267454524748,0.55665274278377985
B6,1,0.01,lam=0.01,False,X_prior_composite,24,0,0
B6,1,0.029999999999999999,lam=0.03,False,phase1_backbone,88,5.0037035813343715,0.53339659398581074
B6,1,0.029999999999999999,lam=0.03,False,C_context,20,2.2499940210807878,0.50311395801047365
B6,1,0.029999999999999999,lam=0.03,False,X_prior_composite,24,0,0
B6,1,0.10000000000000001,lam=0.1,False,phase1_backbone,88,4.3064222904815859,0.45906615863022138
B6,1,0.10000000000000001,lam=0.1,False,C_context,20,1.7468515215151574,0.39060787487068283
B6,1,0.10000000000000001,lam=0.1,False,X_prior_composite,24,0,0
B6,1,0.29999999999999999,lam=0.3,False,phase1_backbone,88,3.422162995575579,0.36480380107118754
B6,1,0.29999999999999999,lam=0.3,False,C_context,20,1.1924480401436677,0.26663948773976387
B6,1,0.29999999999999999,lam=0.3,False,X_prior_composite,24,0,0
B6,1,1,lam=1,False,phase1_backbone,88,2.4435083472447521,0.26047886502674739
B6,1,1,lam=1,False,C_context,20,0.80317191673558763,0.1795947003439575
B6,1,1,lam=1,False,X_prior_composite,24,0,0
B6,1,3,lam=3,False,phase1_backbone,88,1.6856137024577338,0.1796870244314108
B6,1,3,lam=3,False,C_context,20,0.65529999722443655,0.14652953394492635
B6,1,3,lam=3,False,X_prior_composite,24,0,0
B6,1,10,lam=10,False,phase1_backbone,88,1.0557527401453968,0.1125436202466986
B6,1,10,lam=10,False,C_context,20,0.53905646000639507,0.1205366888284696
B6,1,10,lam=10,False,X_prior_composite,24,0,0
B6,1,30,lam=30,False,phase1_backbone,88,0.66148098143829881,0.070514109549128776
B6,1,30,lam=30,False,C_context,20,0.41390259173224131,0.092551433117663395
B6,1,30,lam=30,False,X_prior_composite,24,0,0
B6,1,100,lam=100,True,phase1_backbone,88,0.38266412866532357,0.040792133177521228
B6,1,100,lam=100,True,C_context,20,0.26379012957614945,0.058985266152574795
B6,1,100,lam=100,True,X_prior_composite,24,0,0
B6,2,0.01,lam=0.01,False,phase1_backbone,88,7.8047807371333882,0.83199242207765378
B6,2,0.01,lam=0.01,False,C_context,20,0.91505404034548621,0.20461230372983422
B6,2,0.01,lam=0.01,False,X_prior_composite,24,7.60530260625168,1.5524258937313054
B6,2,0.029999999999999999,lam=0.03,False,phase1_backbone,88,7.077525569035533,0.75446676067176244
B6,2,0.029999999999999999,lam=0.03,False,C_context,20,0.89611881072311084,0.20037825766931433
B6,2,0.029999999999999999,lam=0.03,False,X_prior_composite,24,6.8594034231404848,1.4001698605495365
B6,2,0.10000000000000001,lam=0.1,False,phase1_backbone,88,5.6916092666544564,0.60672758643348035
B6,2,0.10000000000000001,lam=0.1,False,C_context,20,0.85190809201794571,0.19049244043342725
B6,2,0.10000000000000001,lam=0.1,False,X_prior_composite,24,5.3495225800403707,1.0919667240496578
B6,2,0.29999999999999999,lam=0.3,False,phase1_backbone,88,4.2193752784109329,0.44978691596518205
B6,2,0.29999999999999999,lam=0.3,False,C_context,20,0.77713505559175922,0.17377268120012515
B6,2,0.29999999999999999,lam=0.3,False,X_prior_composite,24,3.6919503204163311,0.75361620339373925
B6,2,1,lam=1,False,phase1_backbone,88,2.8781221987493679,0.30680885726617491
B6,2,1,lam=1,False,C_context,20,0.64933743966899871,0.14519626554355497
B6,2,1,lam=1,False,X_prior_composite,24,2.2248124895250698,0.45413794772563049
B6,2,3,lam=3,False,phase1_backbone,88,1.9204281532027907,0.20471832898615847
B6,2,3,lam=3,False,C_context,20,0.52354080811371684,0.11706728359374442
B6,2,3,lam=3,False,X_prior_composite,24,1.3311771612130348,0.27172540018487984
B6,2,10,lam=10,False,phase1_backbone,88,1.1357605029433409,0.12107247641796433
B6,2,10,lam=10,False,C_context,20,0.42576893186481846,0.095204827435721034
B6,2,10,lam=10,False,X_prior_composite,24,0.76243319315746061,0.1556310238497188
B6,2,30,lam=30,False,phase1_backbone,88,0.68585750491599384,0.07311265568298074
B6,2,30,lam=30,False,C_context,20,0.35230241363674164,0.078777214552900321
B6,2,30,lam=30,False,X_prior_composite,24,0.45467282239502871,0.092809701231575045
B6,2,100,lam=100,True,phase1_backbone,88,0.40677479971652597,0.04336233934748665
B6,2,100,lam=100,True,C_context,20,0.24893648054421769,0.055663889257642457
B6,2,100,lam=100,True,X_prior_composite,24,0.23770418023632639,0.048521162608797117
B6,3,0.01,lam=0.01,False,phase1_backbone,88,9.164346229495699,0.97692259052966024
B6,3,0.01,lam=0.01,False,C_context,20,0.51060964871448911,0.11417578844928856
B6,3,0.01,lam=0.01,False,X_prior_composite,24,2.7978308275195882,0.57110482617098357
B6,3,0.029999999999999999,lam=0.03,False,phase1_backbone,88,7.7489416943230136,0.82603996011376202
B6,3,0.029999999999999999,lam=0.03,False,C_context,20,0.49689804322546255,0.1111097802538763
B6,3,0.029999999999999999,lam=0.03,False,X_prior_composite,24,2.6803679610849582,0.54712781896352225
B6,3,0.10000000000000001,lam=0.1,False,phase1_backbone,88,6.0589015440881662,0.64588107476385559
B6,3,0.10000000000000001,lam=0.1,False,C_context,20,0.46308377676780832,0.10354868041301572
B6,3,0.10000000000000001,lam=0.1,False,X_prior_composite,24,2.406224442679012,0.49116850759803415
B6,3,0.29999999999999999,lam=0.3,False,phase1_backbone,88,4.4132144039071353,0.47045023617194975
B6,3,0.29999999999999999,lam=0.3,False,C_context,20,0.41647294137902768,0.093126180771279085
B6,3,0.29999999999999999,lam=0.3,False,X_prior_composite,24,2.0276314987305724,0.41388854652371831
B6,3,1,lam=1,False,phase1_backbone,88,2.8160906818359068,0.30019627534488735
B6,3,1,lam=1,False,C_context,20,0.37605215711560525,0.084087818639592457
B6,3,1,lam=1,False,X_prior_composite,24,1.5429573640844847,0.31495485307305959
B6,3,3,lam=3,False,phase1_backbone,88,1.8033743479698066,0.19224035142224732
B6,3,3,lam=3,False,C_context,20,0.35957263428132641,0.080402885310171701
B6,3,3,lam=3,False,X_prior_composite,24,1.0966808024906149,0.22385903140066549
B6,3,10,lam=10,False,phase1_backbone,88,1.0977857263581539,0.11702435163226126
B6,3,10,lam=10,False,C_context,20,0.33896548757848088,0.075794987225184379
B6,3,10,lam=10,False,X_prior_composite,24,0.67012169200033289,0.13678801758094364
B6,3,30,lam=30,False,phase1_backbone,88,0.68001235513345815,0.072489560622559512
B6,3,30,lam=30,False,C_context,20,0.30143833203082648,0.067403660144508021
B6,3,30,lam=30,False,X_prior_composite,24,0.40606699120471595,0.082888077486564904
B6,3,100,lam=100,True,phase1_backbone,88,0.41422135963295909,0.044156145301770908
B6,3,100,lam=100,True,C_context,20,0.2270414801767153,0.050768018338730632
B6,3,100,lam=100,True,X_prior_composite,24,0.23938563398380616,0.048864387917748449
B6,4,0.01,lam=0.01,False,phase1_backbone,88,8.6592729567890547,0.92308159875309559
B6,4,0.01,lam=0.01,False,C_context,20,0.92722644066129212,0.20733413518538241
B6,4,0.01,lam=0.01,False,X_prior_composite,24,1.9342022108738988,0.39481737300034675
B6,4,0.029999999999999999,lam=0.03,False,phase1_backbone,88,7.287302359391874,0.77682904166113875
B6,4,0.029999999999999999,lam=0.03,False,C_context,20,0.90663648654879525,0.20273008148046798
B6,4,0.029999999999999999,lam=0.03,False,X_prior_composite,24,1.8991040737348284,0.38765299575760093
B6,4,0.10000000000000001,lam=0.1,False,phase1_backbone,88,5.7958332879017478,0.61783790442917275
B6,4,0.10000000000000001,lam=0.1,False,C_context,20,0.84555821751689852,0.18907256533013383
B6,4,0.10000000000000001,lam=0.1,False,X_prior_composite,24,1.8019873293270892,0.36782912331766315
B6,4,0.29999999999999999,lam=0.3,False,phase1_backbone,88,4.3718772326756987,0.46604367891262133
B6,4,0.29999999999999999,lam=0.3,False,C_context,20,0.72530401842478931,0.16218290895515888
B6,4,0.29999999999999999,lam=0.3,False,X_prior_composite,24,1.6185754318839176,0.33039032652670908
B6,4,1,lam=1,False,phase1_backbone,88,2.8512893360787084,0.30394846449454671
B6,4,1,lam=1,False,C_context,20,0.5292071398715702,0.11833431389310703
B6,4,1,lam=1,False,X_prior_composite,24,1.3054134364880021,0.26646640189739179
B6,4,3,lam=3,False,phase1_backbone,88,1.798868565431778,0.19176003338982217
B6,4,3,lam=3,False,C_context,20,0.36858573293588953,0.082418275438123204
B6,4,3,lam=3,False,X_prior_composite,24,0.97694954117048671,0.19941899002615329
B6,4,10,lam=10,False,phase1_backbone,88,1.0880589628532549,0.11598747515872823
B6,4,10,lam=10,False,C_context,20,0.28961365999678435,0.064759583096532125
B6,4,10,lam=10,False,X_prior_composite,24,0.64184749168568767,0.13101657060960026
B6,4,30,lam=30,False,phase1_backbone,88,0.68724607029523088,0.073260677249760708
B6,4,30,lam=30,False,C_context,20,0.25874842226822409,0.057857906126256936
B6,4,30,lam=30,False,X_prior_composite,24,0.40701048489848557,0.083080667330337338
B6,4,100,lam=100,True,phase1_backbone,88,0.42554522695156533,0.045363273613892273
B6,4,100,lam=100,True,C_context,20,0.20767540656442196,0.046437632633295353
B6,4,100,lam=100,True,X_prior_composite,24,0.24402238036201057,0.049810859808856682
