rung,fold,inner_fold,lambda,lambda_label,inner_train_matches,inner_valid_matches,inner_train_max_date,inner_valid_min_date,inner_val_log_loss,inner_val_rps,inner_val_accuracy,constant_columns
B0,2,3,10,lam=10,569,191,2023-01-19,2023-01-21,1.050051360599261,0.22624004802456649,0.49738219895287961,0
B0,2,1,30,lam=30,190,190,2022-01-02,2022-01-03,1.0616034585958307,0.23925207756232689,0.44210526315789472,0
B0,2,2,30,lam=30,380,189,2022-05-22,2022-08-05,1.0551922393190374,0.23233980418883468,0.47089947089947087,0
B0,2,3,30,lam=30,569,191,2023-01-19,2023-01-21,1.050051360599261,0.22624004802456649,0.49738219895287961,0
B0,2,1,100,lam=100,190,190,2022-01-02,2022-01-03,1.0616034585958307,0.23925207756232689,0.44210526315789472,0
B0,2,2,100,lam=100,380,189,2022-05-22,2022-08-05,1.0551922393190374,0.23233980418883468,0.47089947089947087,0
B0,2,3,100,lam=100,569,191,2023-01-19,2023-01-21,1.050051360599261,0.22624004802456649,0.49738219895287961,0
B0,3,1,0.01,lam=0.01,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,0.01,lam=0.01,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,0.01,lam=0.01,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,0.029999999999999999,lam=0.03,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,0.029999999999999999,lam=0.03,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,0.029999999999999999,lam=0.03,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,0.10000000000000001,lam=0.1,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,0.10000000000000001,lam=0.1,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,0.10000000000000001,lam=0.1,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,0.29999999999999999,lam=0.3,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,0.29999999999999999,lam=0.3,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,0.29999999999999999,lam=0.3,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,1,lam=1,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,1,lam=1,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,1,lam=1,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
