rung,fold,lambda,lambda_label,inner_mean_log_loss,selected
D4,1,1.0000000000000001e-05,lam=1e-05,11.351577937670275,False
D4,1,3.0000000000000001e-05,lam=3e-05,11.23799924291176,False
D4,1,0.0001,lam=0.0001,11.090483008787892,False
D4,1,0.00029999999999999997,lam=0.0003,9.0917435368221735,False
D4,1,0.001,lam=0.001,8.2883152641177791,False
D4,1,0.0030000000000000001,lam=0.003,7.3530392201457015,False
D4,1,0.01,lam=0.01,6.1531124947283633,False
D4,1,0.029999999999999999,lam=0.03,4.972175682806272,False
D4,1,0.10000000000000001,lam=0.1,3.7557014089919933,False
D4,1,0.29999999999999999,lam=0.3,2.8090131953585304,False
D4,1,1,lam=1,2.1022565894649858,False
D4,1,3,lam=3,1.690614934784183,False
D4,1,10,lam=10,1.4124293308044888,False
D4,1,30,lam=30,1.2463428355905406,False
D4,1,100,lam=100,1.1187712133280243,False
D4,1,300,lam=300,1.052363217806588,False
D4,1,1000,lam=1000,1.0292728910657618,True
D4,1,3000,lam=3000,1.0388059757153982,False
D4,1,10000,lam=10000,1.0556377531581163,False
D4,2,9.9999999999999995e-07,lam=1e-06,12.51168698977758,False
D4,2,3.0000000000000001e-06,lam=3e-06,12.508273732278555,False
D4,2,1.0000000000000001e-05,lam=1e-05,13.463951189496445,False
D4,2,3.0000000000000001e-05,lam=3e-05,13.460533846951309,False
D4,2,0.0001,lam=0.0001,13.4567071515322,False
D4,2,0.00029999999999999997,lam=0.0003,10.599729259409411,False
D4,2,0.001,lam=0.001,7.0510490731066406,False
D4,2,0.0030000000000000001,lam=0.003,5.8195896870153758,False
D4,2,0.01,lam=0.01,4.4544992933325434,False
D4,2,0.029999999999999999,lam=0.03,3.5371704903176568,False
D4,2,0.10000000000000001,lam=0.1,2.86504243336769,False
D4,2,0.29999999999999999,lam=0.3,2.3634557328742805,False
D4,2,1,lam=1,1.9185015317792851,False
D4,2,3,lam=3,1.6362363936387601,False
D4,2,10,lam=10,1.4112508950437068,False
D4,2,30,lam=30,1.2337296958611861,False
D4,2,100,lam=100,1.0891309164233904,False
D4,2,300,lam=300,1.0249028920234364,False
D4,2,1000,lam=1000,1.0055040971058737,True
D4,2,3000,lam=3000,1.013173990740269,False
D4,2,10000,lam=10000,1.0326046814946808,False
D4,3,9.9999999999999995e-07,lam=1e-06,5.8562464011942161,False
D4,3,3.0000000000000001e-06,lam=3e-06,5.8539850575713288,False
D4,3,1.0000000000000001e-05,lam=1e-05,7.1067650376311633,False
D4,3,3.0000000000000001e-05,lam=3e-05,7.104456593695935,False
D4,3,0.0001,lam=0.0001,7.1017450298918359,False
D4,3,0.00029999999999999997,lam=0.0003,7.0987276888580757,False
D4,3,0.001,lam=0.001,3.8266860772991369,False
D4,3,0.0030000000000000001,lam=0.003,3.2093981888720071,False
D4,3,0.01,lam=0.01,2.6317911609343905,False
D4,3,0.029999999999999999,lam=0.03,2.2202610804864062,False
D4,3,0.10000000000000001,lam=0.1,1.8933243312846249,False
D4,3,0.29999999999999999,lam=0.3,1.6330229202685596,False
D4,3,1,lam=1,1.3942210041612335,False
D4,3,3,lam=3,1.2368107802203168,False
D4,3,10,lam=10,1.119033971095444,False
D4,3,30,lam=30,1.0460995853572004,False
D4,3,100,lam=100,0.99688395914673067,False
D4,3,300,lam=300,0.97692802220049202,False
D4,3,1000,lam=1000,0.97540941883579368,True
D4,3,3000,lam=3000,0.98779982352498408,False
D4,3,10000,lam=10000,1.0119193090970975,False
D4,4,9.9999999999999995e-07,lam=1e-06,1.4797733112497584,False
D4,4,3.0000000000000001e-06,lam=3e-06,1.4780739869526254,False
D4,4,1.0000000000000001e-05,lam=1e-05,1.4762060376439183,False
D4,4,3.0000000000000001e-05,lam=3e-05,1.4744693999678264,False
D4,4,0.0001,lam=0.0001,1.4724316716690802,False
D4,4,0.00029999999999999997,lam=0.0003,1.4701740704840334,False
D4,4,0.001,lam=0.001,1.4663107486642497,False
D4,4,0.0030000000000000001,lam=0.003,1.4591718110995595,False
D4,4,0.01,lam=0.01,1.441486411156448,False
D4,4,0.029999999999999999,lam=0.03,1.4095867070789918,False
D4,4,0.10000000000000001,lam=0.1,1.3554986664323161,False
D4,4,0.29999999999999999,lam=0.3,1.2921518137439481,False
D4,4,1,lam=1,1.212030497730022,False
D4,4,3,lam=3,1.1393809333893856,False
D4,4,10,lam=10,1.0749218969877077,False
D4,4,30,lam=30,1.032411258654518,False
D4,4,100,lam=100,1.0018756828640305,False
D4,4,300,lam=300,0.98787779707462131,False
D4,4,1000,lam=1000,0.98600337409561445,True
D4,4,3000,lam=3000,0.99610900702048588,False
D4,4,10000,lam=10000,1.018463392392601,False
