fold,test_season,cutoff,window_matches,c_pooled,c_home,c_away,rho,goals_home_multiplier,sot_home_multiplier,goals_degenerate,sot_degenerate,goals_converged,sot_converged
1,2022-2023,2022-12-31,538,0.31945986570068613,0.33513515686490009,0.30139485155589774,-0.057149899479569902,1.2820852533345339,1.150422067591313,0,0,True,True
1,2022-2023,2023-01-01,544,0.31941543645669662,0.33260932056444908,0.30438093572120867,-0.076132944914436854,1.2343622454389054,1.1308480746236333,0,0,True,True
1,2022-2023,2023-01-02,546,0.31929548572051442,0.33064664292569018,0.30635766653469632,-0.089966459528248055,1.2221459458093145,1.1318289041614336,0,0,True,True
1,2022-2023,2023-01-03,547,0.31917720880044237,0.33165559446668025,0.30495121947645309,-0.08911938023006731,1.2388273131217278,1.1397283732099197,0,0,True,True
1,2022-2023,2023-01-04,551,0.3175097319968565,0.32786697158468853,0.30565249325824728,-0.078149839091570111,1.22532327049564,1.1435662075829112,0,0,True,True
1,2022-2023,2023-01-05,555,0.31958958873711918,0.32560991193033545,0.31269480038695407,-0.077967493933765425,1.1900798561598458,1.1446551026365055,0,0,True,True
1,2022-2023,2023-01-12,556,0.31913527606343611,0.32468220632908878,0.31279560871419781,-0.066650556344728759,1.1888415727649251,1.1478659855379756,0,0,True,True
1,2022-2023,2023-01-13,557,0.31823131813766647,0.32620473657522869,0.30923096733087119,-0.067471822646201718,1.1932693947482689,1.1369763644359838,0,0,True,True
1,2022-2023,2023-01-14,558,0.31833820528782131,0.32675177617884554,0.30883418140956881,-0.06752954736026956,1.1958334112413269,1.1349866321912534,0,0,True,True
1,2022-2023,2023-01-15,564,0.31808964145609891,0.32846206920315907,0.30615023993705698,-0.055006481287845403,1.2393206582613796,1.1638189411749194,0,0,True,True
1,2022-2023,2023-01-18,567,0.31463175824819967,0.32343294683829504,0.30442232174671641,-0.031202737292016884,1.2344310692191356,1.1686639829167025,0,0,True,True
1,2022-2023,2023-01-19,568,0.31399708023964468,0.32255617408793791,0.30406339518635411,-0.045010538519512165,1.2382193564700206,1.1725594588709065,0,0,True,True
1,2022-2023,2023-01-21,569,0.31641825534129275,0.32548327997088977,0.3058596919341654,-0.041400149343577899,1.2404743735041932,1.1731838051777554,0,0,True,True
1,2022-2023,2023-01-22,575,0.31273952014775624,0.32382772956035538,0.30000459437170912,-0.067252531422292247,1.2549498539846256,1.1612742056122085,0,0,True,True
1,2022-2023,2023-01-23,578,0.31356807287382704,0.32450789277600023,0.30080613770231701,-0.087480151817830643,1.2610857388284462,1.1711363325551354,0,0,True,True
1,2022-2023,2023-02-03,579,0.31245121417837307,0.32227901635152062,0.3009628348030785,-0.064565014753971875,1.2571638844658459,1.1778236160531297,0,0,True,True
1,2022-2023,2023-02-04,580,0.31072196695708904,0.32085906554118637,0.29890112453486251,-0.078792285618623101,1.2567921830729631,1.1720088564073863,0,0,True,True
1,2022-2023,2023-02-05,587,0.31217838513792834,0.32517479262021853,0.29695847969946609,-0.041638711085421568,1.274749306204557,1.1761186933021652,0,0,True,True
1,2022-2023,2023-02-08,589,0.3103786920158097,0.32570327163184548,0.29257164343540742,-0.004882879993251067,1.2949694402072598,1.1715416897983326,0,0,True,True
1,2022-2023,2023-02-11,590,0.31130625672944057,0.32530412571532974,0.29493165694495083,-0.0042983648388107906,1.285832248914248,1.1747194690393543,0,0,True,True
1,2022-2023,2023-02-12,597,0.31220073661310016,0.32840536609533511,0.29336548462464201,-0.042099956108067119,1.3099704868315007,1.1717057334866889,0,0,True,True
1,2022-2023,2023-02-13,599,0.31155420600415551,0.32574940498355981,0.29489693675127909,-0.042070271054705566,1.2995713221801741,1.1814852540173681,0,0,True,True
1,2022-2023,2023-02-15,600,0.31141937440588835,0.32581203817282217,0.29441743908706708,-0.042119024595936951,1.3042455100579942,1.1834839041929406,0,0,True,True
1,2022-2023,2023-02-18,601,0.31278655635902192,0.32675081340060502,0.296429352894024,-0.041276068540892788,1.2906797387363795,1.1760795164291902,0,0,True,True
1,2022-2023,2023-02-19,609,0.30917546167493459,0.31718728280700165,0.29976712250008336,0.002026510063306571,1.2516278579620614,1.1823020827805348,0,0,True,True
1,2022-2023,2023-02-24,611,0.30876645052235357,0.31793257547514042,0.29786751574003772,-0.0031922191607517106,1.2700721596551099,1.1915212297944768,0,0,True,True
1,2022-2023,2023-02-25,612,0.30864645225328113,0.31712661479732174,0.2985268924738475,-0.014839592760357364,1.2641447941265791,1.1953997495593223,0,0,True,True
1,2022-2023,2023-02-26,618,0.30979723763934081,0.31837304123184068,0.29968684421931052,0.0093183707688925064,1.2736342623740982,1.2005279440386343,0,0,True,True
1,2022-2023,2023-03-01,619,0.3101266419301133,0.31978293481499998,0.29873253987083248,0.0067868823759398315,1.2821271298350778,1.2001170081562473,0,0,True,True
1,2022-2023,2023-03-04,621,0.3106618911734379,0.32314732151309072,0.29585080956156024,0.0077709105650554822,1.3000911024488571,1.1959436934438419,0,0,True,True
1,2022-2023,2023-03-05,628,0.31005252961931667,0.32537478098900613,0.29148411877046765,0.061648549603645041,1.3424410943950664,1.205127368078126,0,0,True,True
1,2022-2023,2023-03-06,630,0.31371564316057837,0.33202910455755913,0.29141990478956964,0.061775437621441748,1.3727604633314576,1.210117780408134,0,0,True,True
1,2022-2023,2023-03-11,631,0.31482476962603412,0.33334343307459269,0.29228177301965874,0.057527675563155307,1.3727035142563915,1.2110562311826782,0,0,True,True
1,2022-2023,2023-03-12,637,0.31362514071915032,0.33247544241642535,0.29088171254301676,0.10085617318643712,1.3938817040320994,1.2174888706309082,0,0,True,True
1,2022-2023,2023-03-15,641,0.31067669368638884,0.3278168830642908,0.29007346669877626,0.064445282684768318,1.3697658645223958,1.2126952265048043,0,0,True,True
1,2022-2023,2023-03-17,643,0.30972736344609064,0.32656817443022806,0.28957810556791935,0.0729719918706878,1.3612767920077025,1.1993855788738577,0,0,True,True
1,2022-2023,2023-03-18,644,0.31031728467342218,0.32659462309408965,0.29088741385941513,0.0713138682754626,1.3590071790277269,1.2007961283136399,0,0,True,True
1,2022-2023,2023-03-19,649,0.31474729756225106,0.32687420292490876,0.29996906441484,0.066760382633910278,1.3413078587082021,1.2226009003313754,0,0,True,True
1,2022-2023,2023-04-01,650,0.31624429619377087,0.32984885367866057,0.29966273294697759,0.065677824214592784,1.3485204852649721,1.2188619805484742,0,0,True,True
1,2022-2023,2023-04-02,657,0.31719044017448,0.3250564723350669,0.307118511472047,0.0470995113748547,1.3536689529165384,1.2655881659247787,0,0,True,True
1,2022-2023,2023-04-03,659,0.31661930391160892,0.32555972914063619,0.30513003387738746,0.053714097095828625,1.3649211339613143,1.2704642841378591,0,0,True,True
1,2022-2023,2023-04-04,660,0.31624148437551036,0.32436023247942708,0.30576292674587702,0.040742025520311129,1.3696307244940435,1.278567145193187,0,0,True,True
1,2022-2023,2023-04-05,664,0.31476277400585517,0.32164227982222099,0.30593461818145251,0.029630024108209564,1.3603085383516154,1.2829195554695245,0,0,True,True
1,2022-2023,2023-04-08,666,0.31656589376460076,0.32212869314715742,0.30948498261298157,0.04273927907630503,1.3427352184428887,1.2736624587097336,0,0,True,True
1,2022-2023,2023-04-09,674,0.31439345111757716,0.31937159152604777,0.30810048678868662,0.079566112409051648,1.3337542704376075,1.2769269090579431,0,0,True,True
1,2022-2023,2023-04-15,676,0.31561550360046009,0.31798823582591262,0.31262840449898832,0.074986819359536758,1.3056925005391897,1.2710748424190306,0,0,True,True
1,2022-2023,2023-04-16,683,0.31538020762060215,0.3171325630122121,0.31318144900383832,0.075050865472351402,1.2905218995904382,1.2602850960610601,0,0,True,True
1,2022-2023,2023-04-17,685,0.31600889829344642,0.31838318674032179,0.31307633074402763,0.076031402789010771,1.2888992833169404,1.2482370894854993,0,0,True,True
1,2022-2023,2023-04-21,686,0.31853930155898519,0.31843683241858078,0.31866501585029544,0.07046302952740191,1.268647319967187,1.2451847826257472,0,0,True,True
1,2022-2023,2023-04-22,687,0.32000005078635013,0.31976426855533907,0.32028884130746282,0.07343820863754412,1.2527582470786054,1.240371054834309,0,0,True,True
1,2022-2023,2023-04-23,692,0.31950138371174774,0.31939121877590437,0.31963715136761733,0.054881418170419818,1.2441476254929085,1.242995906795918,0,0,True,True
1,2022-2023,2023-04-25,694,0.32124980473522446,0.32156797013772176,0.32085908708636968,0.05538907771465082,1.2426230725835623,1.2366437668733954,0,0,True,True
1,2022-2023,2023-04-26,697,0.32115868465299496,0.32287361674428938,0.31905168685372698,0.051065218890693348,1.2558589881393543,1.2365959635587036,0,0,True,True
1,2022-2023,2023-04-27,701,0.3231328249186099,0.3246640575972875,0.32124539093878857,0.049649360594120055,1.2672033628553412,1.2443703550059138,0,0,True,True
1,2022-2023,2023-04-29,704,0.32291780359146266,0.32288779744643153,0.32295444505312654,0.055027674229702853,1.2519254119537351,1.237372205877366,0,0,True,True
1,2022-2023,2023-04-30,707,0.32667764145854283,0.32844708002820028,0.32448957230689635,0.055941630461567429,1.2790436595623842,1.2465729551680069,0,0,True,True
1,2022-2023,2023-05-01,712,0.32912458629667324,0.33451077081834835,0.32253127170111301,0.061236522951081958,1.2910910049156952,1.2341629860296839,0,0,True,True
1,2022-2023,2023-05-02,713,0.32875292525556565,0.33450290626812323,0.32174387656564679,0.060912010352901509,1.2859069085522403,1.2282238957773524,0,0,True,True
1,2022-2023,2023-05-03,714,0.32838522006276205,0.33412059705117658,0.32135405178487797,0.059825564170271954,1.2886206994375899,1.2338549465717277,0,0,True,True
1,2022-2023,2023-05-04,716,0.32782177631341175,0.33484721387085714,0.31917216111279806,0.066727107906056085,1.2924271931218287,1.2276009401655221,0,0,True,True
1,2022-2023,2023-05-06,717,0.32623607514225617,0.33373442429051903,0.31700580531636147,0.076685048881301884,1.2955560972105835,1.225985706048651,0,0,True,True
1,2022-2023,2023-05-07,722,0.32577344755571169,0.33299716643154881,0.31684222833644471,0.11097073216245731,1.2846079181693943,1.2222414636560868,0,0,True,True
1,2022-2023,2023-05-08,724,0.32385612322765933,0.3308223418015388,0.31527470715765676,0.12308908424915242,1.279373810917209,1.221057312902549,0,0,True,True
1,2022-2023,2023-05-13,727,0.32958227584449967,0.3358927629619255,0.32187015270875252,0.12640345912304385,1.2559671429406187,1.2096047448239218,0,0,True,True
1,2022-2023,2023-05-14,733,0.3314661605844571,0.3361720639441983,0.32563256479701463,0.12180861808747742,1.2668514362663259,1.2232222324886,0,0,True,True
1,2022-2023,2023-05-15,736,0.33051440603677573,0.33292393537466108,0.32753496277380229,0.1236431794019692,1.2491790843396351,1.2291009596681426,0,0,True,True
1,2022-2023,2023-05-18,737,0.33052939750458205,0.3314991585101531,0.32933305745105712,0.12333363150902921,1.2408522375699207,1.2294833523432207,0,0,True,True
1,2022-2023,2023-05-20,738,0.33134590405594094,0.33259727758111235,0.32979118236830463,0.11966103810948803,1.2499391952436603,1.2394038796629419,0,0,True,True
1,2022-2023,2023-05-21,744,0.32944729801431516,0.32907970765473232,0.3299031168792233,0.12153256782964174,1.2446064855193668,1.244880221015096,0,0,True,True
1,2022-2023,2023-05-22,747,0.32912508214951852,0.32986267426419941,0.32820408732507877,0.1260725420944645,1.2460883571466643,1.2447342159733883,0,0,True,True
1,2022-2023,2023-05-24,748,0.32816450035041178,0.32847745233962583,0.32777260066533709,0.10924347581137984,1.2398922648625208,1.2445069249300726,0,0,True,True
1,2022-2023,2023-05-25,749,0.32721872322422335,0.32710576475766945,0.32736047540160584,0.09905206541249989,1.2453302011174292,1.2492271889861766,0,0,True,True
1,2022-2023,2023-05-28,750,0.32746441847913282,0.32821722871167175,0.3265169952589792,0.097438205997552929,1.2546701511608211,1.2505360605948106,0,0,True,True
2,2023-2024,2023-08-11,760,0.32872034984031562,0.3298569790558763,0.32727794584982062,0.099309869191709227,1.2819966456311171,1.265864959327057,0,0,True,True
2,2023-2024,2023-08-12,761,0.3287582447807913,0.32931507693793954,0.32806208140903098,0.099696132248280653,1.2765356536649326,1.2617964087129463,0,0,True,True
2,2023-2024,2023-08-13,767,0.32415124227029957,0.32397914629526942,0.32437216066836,0.10158280023832122,1.288048569218327,1.2834362634589875,1,0,True,True
2,2023-2024,2023-08-14,769,0.32456990949649023,0.32361447948484556,0.32579828281238782,0.088460040446313185,1.2865003133791857,1.2895885140696812,1,0,True,True
2,2023-2024,2023-08-18,770,0.32292857533048652,0.32365890397967262,0.32199630551417618,0.093423194011007835,1.2872988241831094,1.2748018705602413,1,0,True,True
2,2023-2024,2023-08-19,771,0.32357300380462506,0.32475499166252625,0.32206378792482454,0.087054560756456664,1.2837503465379421,1.2603208505691683,0,0,True,True
2,2023-2024,2023-08-20,776,0.32123305617943843,0.32210124888229297,0.32013887837504618,0.10374093839756146,1.2616313724026438,1.246686078583267,0,0,True,True
2,2023-2024,2023-08-21,778,0.32280514601889559,0.32626774942840547,0.31840580852700623,0.1041357337607741,1.2915459160075613,1.2604799923644563,0,0,True,True
2,2023-2024,2023-08-25,779,0.32229499343749518,0.32529774225516389,0.31849016072839642,0.11747232513790914,1.2888832221014996,1.2601199957880815,0,0,True,True
2,2023-2024,2023-08-26,780,0.32237905419303936,0.32589701174933428,0.3178756943220884,0.11760938654584895,1.2881117497886769,1.2599624019231248,0,0,True,True
2,2023-2024,2023-08-27,786,0.32025316694338046,0.31681161744240238,0.32473265296415921,0.11455954520327291,1.2391303366022028,1.2624882008296221,0,0,True,True
2,2023-2024,2023-09-01,789,0.32031037589110395,0.31567873538509461,0.32623234691098779,0.11656797862170998,1.2350999559814462,1.264890951565419,0,0,True,True
2,2023-2024,2023-09-02,790,0.32171344123931184,0.31667607923288582,0.32812765449595427,0.1158783933238222,1.24474545893892,1.2684585697696944,0,0,True,True
2,2023-2024,2023-09-03,796,0.32644630186549378,0.3220933322688006,0.33194132542755994,0.13015691339068847,1.2514335995133989,1.2635822836392789,0,0,True,True
2,2023-2024,2023-09-16,799,0.32839505728652063,0.32560192719562708,0.33196327644318496,0.13268564784771997,1.2696111167423803,1.2734279202079277,0,0,True,True
2,2023-2024,2023-09-17,806,0.32708219817158751,0.3268667840117786,0.32734810557939625,0.15557183033675326,1.2471704661725393,1.2288572007212883,0,0,True,True
