match_id,home_finishing_last5,home_sot_window,home_match_number,away_finishing_last5,away_sot_window,away_match_number,rel_finishing_diff,rel_sot_window_diff,home_finishing_available,away_finishing_available,rel_finishing_available,c_used
132,-1.2102586848344283,-1.2,14,1.6205173696688564,2.3999999999999999,14,-2.8307760545032847,-3.5999999999999996,True,True,True,0.32478442930464319
133,-0.21025868483442817,-1.2,14,-0.46495688586092865,0.20000000000000001,14,0.25469820102650048,-1.3999999999999999,True,True,True,0.32478442930464319
134,0.20512934241721412,0.59999999999999998,14,0.84616408175492674,5.4000000000000004,14,-0.6410347393377126,-4.8000000000000007,True,True,True,0.32478442930464319
135,0.85982754344371459,-0.80000000000000004,14,-0.67521557069535687,-1,14,1.5350431141390715,0.19999999999999996,True,True,True,0.32478442930464319
136,0.32478442930464319,-1,14,0.19487065758278591,-0.59999999999999998,13,0.12991377172185728,-0.40000000000000002,True,True,True,0.32478442930464319
137,-0.62051736966885629,-2.3999999999999999,14,0.47008622827814273,0.40000000000000002,14,-1.090603597946999,-2.7999999999999998,True,True,True,0.32478442930464319
138,-0.010258684834428211,-1.2,13,-0.21025868483442817,-1.2,14,0.19999999999999996,0,True,True,True,0.32478442930464319
139,-0.35043114139071363,-2,15,0.40000000000000002,0,14,-0.75043114139071365,-2,True,True,True,0.32478442930464319
140,-0.34017245655628542,-0.80000000000000004,15,-0.46495688586092865,0.20000000000000001,15,0.12478442930464323,-1,True,True,True,0.32478442930464319
141,-0.46495688586092865,0.20000000000000001,15,-0.29913771721857274,4,15,-0.16581916864235591,-3.7999999999999998,True,True,True,0.32478442930464319
142,0.46495688586092865,-0.20000000000000001,15,0.55556048380792755,2.6000000000000001,15,-0.090603597946998904,-2.8000000000000003,True,True,True,0.32478442930464319
143,0.25982754344371456,-0.80000000000000004,15,1.1555604838079276,2.6000000000000001,15,-0.89573294036421314,-3.4000000000000004,True,True,True,0.32478442930464319
144,0.054698201026500415,-1.3999999999999999,15,-0.53504311413907135,-0.20000000000000001,15,0.58974131516557171,-1.2,True,True,True,0.32478442930464319
145,-0.44956885860928636,2,15,-0.2153880272516423,-1.8,15,-0.23418083135764406,3.7999999999999998,True,True,True,0.32478442930464319
146,0.1897413151655718,-1.2,15,0.3350431141390714,0.20000000000000001,15,-0.1453017989734996,-1.3999999999999999,True,True,True,0.32478442930464319
147,0.12478442930464317,-1,14,0.13504311413907139,0.20000000000000001,15,-0.010258684834428211,-1.2,True,True,True,0.32478442930464319
148,-1.1453017989734997,-1.3999999999999999,15,0.32478442930464319,-1,15,-1.4700862282781428,-0.39999999999999991,True,True,True,0.32478442930464319
149,0.31452574447021509,-2.2000000000000002,16,0.11452574447021513,-2.2000000000000002,16,0.19999999999999996,0,True,True,True,0.32478442930464319
150,-0.34017245655628542,-0.80000000000000004,16,-0.73504311413907142,-0.20000000000000001,16,0.394870657582786,-0.60000000000000009,True,True,True,0.32478442930464319
151,-0.049568858609286393,2,16,-0.64956885860928637,2,16,0.59999999999999998,0,True,True,True,0.32478442930464319
152,0.90086228278142744,4,16,0.52991377172185727,-0.40000000000000002,16,0.37094851105957016,4.4000000000000004,True,True,True,0.32478442930464319
153,-0.08374968996693033,5.7999999999999998,16,0.054698201026500415,-1.3999999999999999,16,-0.13844789099343074,7.1999999999999993,True,True,True,0.32478442930464319
154,-0.070086228278142731,-0.40000000000000002,16,-0.015388027251642233,-1.8,16,-0.054698201026500498,1.3999999999999999,True,True,True,0.32478442930464319
155,0.45982754344371457,-0.80000000000000004,15,0.58461197274835774,-1.8,16,-0.12478442930464317,1,True,True,True,0.32478442930464319
156,-0.20000000000000001,0,16,-0.8102586848344282,-1.2,16,0.61025868483442824,1.2,True,True,True,0.32478442930464319
157,-0.20512934241721412,-0.59999999999999998,16,-0.070086228278142731,-0.40000000000000002,16,-0.13504311413907139,-0.19999999999999996,True,True,True,0.32478442930464319
158,-0.60853411927157364,6.7999999999999998,17,-0.65469820102650045,1.3999999999999999,17,0.046164081754926811,5.4000000000000004,True,True,True,0.32478442930464319
159,-0.59999999999999998,0,17,0.85469820102650051,-1.3999999999999999,17,-1.4546982010265004,1.3999999999999999,True,True,True,0.32478442930464319
160,0.44956885860928636,-2,17,0.12478442930464317,-1,17,0.32478442930464319,-1,True,True,True,0.32478442930464319
161,-0.27008622827814277,-0.40000000000000002,16,0.57948263033114356,-2.3999999999999999,17,-0.84956885860928633,2,True,True,True,0.32478442930464319
162,0.059827543443714548,-0.80000000000000004,17,-1.6000000000000001,0,17,1.6598275434437146,-0.80000000000000004,True,True,True,0.32478442930464319
163,0.2153880272516423,1.8,17,-1.0803449131125711,-1.6000000000000001,17,1.2957329403642133,3.4000000000000004,True,True,True,0.32478442930464319
164,1.1059916251986415,4.5999999999999996,17,-1,0,17,2.1059916251986417,4.5999999999999996,True,True,True,0.32478442930464319
165,-0.88034491311257079,-1.6000000000000001,18,0.80512934241721412,0.59999999999999998,18,-1.685474255529785,-2.2000000000000002,True,True,True,0.32478442930464319
166,-0.6854742555297848,-2.2000000000000002,18,-0.19827543443714557,8,18,-0.48719882109263923,-10.199999999999999,True,True,True,0.32478442930464319
167,0.53504311413907135,0.20000000000000001,15,0.70599162519864156,4.5999999999999996,18,-0.17094851105957021,-4.3999999999999995,True,True,True,0.32478442930464319
168,0.51452574447021515,-2.2000000000000002,18,-0.57948263033114356,2.3999999999999999,18,1.0940083748013587,-4.5999999999999996,True,True,True,0.32478442930464319
169,0.85469820102650051,-1.3999999999999999,18,-0.31965508688742911,1.6000000000000001,19,1.1743532879139296,-3,True,True,True,0.32478442930464319
170,-0.015388027251642233,-1.8,17,0.64956885860928637,-2,17,-0.6649568858609286,0.19999999999999996,True,True,True,0.32478442930464319
171,0.40172456556285452,8,19,0.3350431141390714,0.20000000000000001,17,0.066681451423783122,7.7999999999999998,True,True,True,0.32478442930464319
